,gene,log2FoldChange,pvalue,mean_NAFL,mean_NASH,t_statistic,padj
11705,LOC441081,0.18636787196467397,0.29351227681318787,17.137254901960784,19.638297872340427,1.0568878843715797,0.3751516142952179
347,FAM167B,0.13699008337115398,0.293770704909989,48.88235294117647,53.851063829787236,1.0558256494492095,0.37538855844155
13518,LINC01004,-0.16018364073872668,0.29374374142489923,28.980392156862745,25.829787234042552,-1.0559047490670168,0.37538855844155
11761,DHFR,0.06908763067874807,0.2937498790688425,1352.1960784313726,1418.5744680851064,1.0561895292237227,0.37538855844155
9849,GGA1,0.06636147603478901,0.29388405173665066,250.1764705882353,262.0,1.0556566834941508,0.37550227296734157
14173,TRIB1,0.09209931907460295,0.2939463857367522,578.9803921568628,617.2127659574468,1.0554029563468268,0.3755046840272339
12741,KLHL32,-0.14062518575011132,0.2939246409164687,10.117647058823529,9.085106382978724,-1.0553371792512405,0.3755046840272339
8361,TIA1,-0.08488575083884575,0.29395900833655614,416.3137254901961,392.468085106383,-1.0557162422041686,0.3755046840272339
8613,BIN1,0.05707545068158284,0.2940246773455152,302.80392156862746,315.06382978723406,1.055413322066773,0.37555745241390287
11285,SGMS2,0.07531277805708411,0.29405880613198393,266.3333333333333,280.6595744680851,1.056229633617636,0.37556992909757236
3564,LOC100130075,-0.15896810043986387,0.2942109576099077,14.27450980392157,12.680851063829786,-1.0548837150753272,0.3757331290152375
14776,NCS1,0.10888951562929797,0.29430164149563476,37.05882352941177,40.04255319148936,1.0545514010649968,0.3758178089073305
7400,SSBP4,0.07790964059813792,0.2945523574838175,107.47058823529412,113.48936170212765,1.0540565292664812,0.3761068159125405
12278,SIRT5,-0.05779006847800367,0.29501215541131676,531.5490196078431,510.63829787234044,-1.0531531968613246,0.376662724635716
1217,DNM3OS,0.12133111059172624,0.2952509519601753,47.509803921568626,51.765957446808514,1.0524370308559137,0.37693639668516254
206,NBPF3,0.1029899991929922,0.2953007036429694,75.6078431372549,81.27659574468085,1.0523650768732145,0.3769374853505265
11556,CDH12,0.1699485228131486,0.29529847454456326,7.529411764705882,8.595744680851064,1.0524496709814053,0.3769374853505265
7088,CCDC94,0.06479912112600832,0.2957962749508751,118.50980392156863,124.0,1.0512412415516814,0.3775075472613942
1332,LMOD1,0.31066316494376184,0.2957867201776327,18.470588235294116,23.148936170212767,1.0516643465333173,0.3775075472613942
2616,DNAJC4,-0.058731502662669445,0.29590642922561566,268.96078431372547,258.1914893617021,-1.0511303990671121,0.37761687106790137
4680,WHAMMP3,-0.10227498979135131,0.29605524907559894,42.372549019607845,39.40425531914894,-1.0515929439103782,0.37777551522914327
12700,C6orf7,0.20721229762455076,0.29624101135312203,4.215686274509804,5.0212765957446805,1.051073849606805,0.3779812688927487
7634,C19orf54,0.08764976969498192,0.2963507111422294,63.3921568627451,67.42553191489361,1.050299395883318,0.37808994651437855
8600,TMEM177,0.08172068975445565,0.2964456637698132,152.86274509803923,161.82978723404256,1.0499424837457985,0.37817979299455606
7241,CCDC159,0.07448685420675304,0.296486580861303,84.45098039215686,88.97872340425532,1.0497108508397879,0.37820069643709314
3835,DENR,0.0570301779781689,0.29652357570177834,400.45098039215685,416.63829787234044,1.0500267734114561,0.378216593579409
10358,TMEM110,0.06389528584139141,0.2967505413844389,336.1372549019608,351.40425531914894,1.0505818698524974,0.3784747763504214
4772,LTK,0.11017040418650476,0.29686135292230015,47.09803921568628,50.91489361702128,1.0488934465971447,0.37858478600406165
2002,LCOR,0.08743822545159138,0.2971618242570831,194.6078431372549,206.82978723404256,1.04880026633127,0.3789366289968114
9096,PCED1A,-0.07413985396131315,0.2973850551098828,246.7058823529412,234.29787234042553,-1.0480192505088395,0.3791899259473214
6761,ROCK1P1,-0.2194916978872494,0.2974366884337047,4.078431372549019,3.3617021276595747,-1.0477792913521993,0.3792243984107199
12445,CYP21A1P,0.2239648411552013,0.29757863456745864,4.137254901960785,5.0,1.047870670012372,0.37937400224315804
5900,TRPV1,-0.07426860481013182,0.2978345299291361,245.92156862745097,233.53191489361703,-1.0471071580412254,0.3796688397484283
11064,LIAS,-0.06381507975895123,0.2979083875315057,168.54901960784315,161.2127659574468,-1.0473393466899756,0.3797315924409445
14539,MIRLET7DHG,-0.16303922830012285,0.29794889676436254,9.529411764705882,8.404255319148936,-1.046982774154714,0.379751830474221
11787,LYSMD3,0.08217519595067743,0.29797537529652535,339.5098039215686,359.468085106383,1.0466433914246447,0.37975418376014974
11195,HNRNPDL,-0.0668087381179531,0.298113401512173,849.843137254902,811.3404255319149,-1.0465908044378298,0.3798986866517748
2274,CDKN1C,0.11405236998429914,0.298167646362224,28.941176470588236,31.404255319148938,1.04752749805555,0.37993640829542996
6503,RNFT1,0.08667905490657125,0.29832499835305276,211.0,224.12765957446808,1.0458534659948835,0.3801054958354557
1896,ZNF503,0.0804162930471445,0.2990675281131812,80.94117647058823,85.63829787234043,1.0441435315617247,0.38102008767216883
764,PRPF38B,0.07874068184796865,0.2991175312849878,231.49019607843138,244.53191489361703,1.0440582277735357,0.3810523037366268
6484,SUPT4H1,-0.055322819638625106,0.29923411846647296,327.3529411764706,315.0,-1.0441583515324986,0.3811693302815512
3811,OASL,0.14531293661326683,0.29934969782110893,123.41176470588235,136.59574468085106,1.0434947972893318,0.38128505380932226
15219,CXorf57,-0.13375488084937975,0.2993813512736477,24.607843137254903,22.340425531914892,-1.0443279206916418,0.3812938696890398
5227,FAHD1,0.09942571843926189,0.2995599371967055,696.3921568627451,746.1489361702128,1.0437855049547209,0.38148980272274974
7568,ZNF793,-0.13177739977761393,0.2999054597670431,15.784313725490197,14.319148936170214,-1.043049569999353,0.38189827977438695
6515,METTL2A,0.06659972392558658,0.3002803045840409,88.3529411764706,92.57446808510639,1.0415727418761014,0.3823124498944718
7055,ZNF77,0.09181895748697874,0.3002669355118764,22.03921568627451,23.5531914893617,1.042161940623235,0.3823124498944718
1360,SOX13,0.05919238379635546,0.3004652485343455,277.6078431372549,289.27659574468083,1.041445453466605,0.3824910358200462
3356,LOC100506125,-0.1608795377722052,0.3004701910109995,4.803921568627451,4.191489361702128,-1.0410722546615745,0.3824910358200462
3289,REP15,0.1677123969334279,0.3006149816334479,10.705882352941176,12.148936170212766,1.0407888232746267,0.3826437559315445
11200,THAP9-AS1,-0.12989136520348923,0.3008442412096547,105.25490196078431,96.1063829787234,-1.0403096399672895,0.38290395993802084
4832,MYEF2,0.18331032777113973,0.3009586261805915,4.490196078431373,5.23404255319149,1.0399887999599922,0.38301792470085677
12281,MCUR1,0.06780277816051808,0.30102277901836183,285.47058823529414,299.25531914893617,1.0398526602741764,0.38306794751350265
2253,TOLLIP-AS1,-0.13806908057325143,0.30106285952631195,11.666666666666666,10.51063829787234,-1.039767984096337,0.38308733124109867
13789,FAM86B1,0.15707165357695851,0.30113388251892104,6.823529411764706,7.723404255319149,1.0397600978266237,0.3831460812737646
8353,GMCL1,0.07988131694297708,0.301363121693403,147.76470588235293,156.2340425531915,1.0410406351379504,0.38340611050892837
6548,PLEKHM1P,0.12824684243500545,0.3015689372406983,31.49019607843137,34.51063829787234,1.0386897263655075,0.38363629882332245
3393,LETMD1,-0.055586401686941345,0.30183088236735756,460.52941176470586,443.0851063829787,-1.0383249187141597,0.38393784764501254
6027,SLC25A35,0.14092010340689953,0.30200313221358416,7.509803921568627,8.382978723404255,1.0377701604074614,0.38412526106235684
10882,MUC4,-0.200133591024821,0.3020990795534033,6.137254901960785,5.212765957446808,-1.0375239376382681,0.3842156005176389
13296,PMS2P5,0.09250831034783386,0.30221767247878767,28.294117647058822,30.23404255319149,1.037299448692228,0.384334723798191
11201,THAP9,0.08617646430178806,0.30225775327542787,50.490196078431374,53.659574468085104,1.0371792786779208,0.3843539906175579
12787,CDK19,0.07273665500836046,0.3023810462442374,186.94117647058823,196.6595744680851,1.0372871659284941,0.38447905896473467
12656,MLIP,0.20025931459205304,0.30278578762731506,398.52941176470586,458.02127659574467,1.0362773497567266,0.38496194028124
12494,PHF1,-0.0689329546477297,0.3028839273020251,245.41176470588235,233.91489361702128,-1.0361888706406257,0.38505496060157673
10818,MAGEF1,0.055506253193928094,0.3029921516976035,225.2941176470588,234.17021276595744,1.0356806361198112,0.3851599211064877
5222,EME2,0.15687120347794126,0.3030164547642596,8.294117647058824,9.361702127659575,1.0355452790971553,0.3851599211064877
11849,TMED7,0.0927146397155562,0.3030847737142505,835.0,890.4893617021277,1.0354660489012781,0.3852150005237099
12639,EFHC1,0.11070912277550027,0.3031846894192939,46.745098039215684,50.5531914893617,1.0352535362848776,0.3853102264262842
7638,CYP2B7P,0.2218928174600992,0.30329392933781724,390.94117647058823,456.1063829787234,1.0357843880863673,0.385417285575431
38,MIB2,-0.06674632438261115,0.30359247745704576,283.4117647058824,270.5531914893617,-1.0346474904903042,0.38576487471814674
2897,BIRC2,0.06211656071551885,0.30367459309491424,529.4901960784314,552.8297872340426,1.0354245977906331,0.38581597207974466
5576,CES1P2,-0.15614342210165774,0.3037312559059177,12.490196078431373,11.106382978723405,-1.0340221816609327,0.38581597207974466
6075,USP32P1,-0.403747076691698,0.30373279192656555,8.823529411764707,6.425531914893617,-1.0342556063025008,0.38581597207974466
1757,ZFAND4,0.06949507787883369,0.30372464811199235,88.25490196078431,92.65957446808511,1.0346359228870552,0.38581597207974466
14048,WWP1,0.060843468542171555,0.3039704197193971,1803.6470588235295,1881.3829787234042,1.0349174763914128,0.3860860076465599
8929,STK36,0.08615593674282704,0.30424426919194275,110.03921568627452,116.87234042553192,1.0335506920855755,0.38640200165847116
13154,DKFZP586I1420,-0.07916894888033171,0.3044363655083502,64.90196078431373,61.38297872340426,-1.0325649168761764,0.38661412249112315
9309,L3MBTL1,-0.14069652330499502,0.3046400102335614,16.568627450980394,14.936170212765957,-1.0323274205824753,0.38684087289109764
6231,MRM1,0.0761489552066153,0.3048750614261249,55.450980392156865,58.51063829787234,1.0315738080731474,0.3871074635156126
3239,H2AFJ,0.07640689193925164,0.30495888384127534,254.58823529411765,268.48936170212767,1.0314059242910893,0.38718200709717054
15254,PGRMC1,0.053938446168024776,0.30527438298075027,6026.509803921569,6256.127659574468,1.0307030380507147,0.387528773411289
2171,METTL10,-0.0607016414531624,0.30528228274502855,147.23529411764707,141.12765957446808,-1.0318187058375576,0.387528773411289
2846,TMEM126B,-0.07403217985822011,0.3054413505575485,217.54901960784315,206.61702127659575,-1.0308609900641197,0.38769877338594805
12322,HIST1H2AC,0.11709071873892692,0.3059116176679082,150.76470588235293,163.59574468085106,1.0294473793672183,0.38826372022607564
11739,ZBED3-AS1,-0.18882484794019355,0.30617091668652857,4.529411764705882,3.851063829787234,-1.0288133072564085,0.38856083491572363
7136,TNFSF14,0.2624005645403194,0.3063390644137645,107.27450980392157,128.87234042553192,1.0314179853642942,0.38874223031253663
8554,EDAR,0.18044258558458373,0.3067425191764218,36.13725490196079,41.08510638297872,1.0276729501270063,0.3892221743327486
10859,FGF12,0.2524062152882084,0.3067705982335534,6.019607843137255,7.361702127659575,1.0298095047044233,0.38922576849367896
6930,LMAN1,0.07208983026670372,0.3071548464241986,3679.1176470588234,3867.68085106383,1.02751130277961,0.3896812267381394
13027,GPER1,-0.07416259255158503,0.30727068522993306,418.03921568627453,397.0425531914894,-1.0266306285724147,0.3897961124158544
6594,KIF19,0.10984369954032772,0.3073226479727359,20.294117647058822,21.97872340425532,1.0263302842768995,0.3898299542369318
12407,HCG26,0.1843876832024645,0.3075180680502944,12.705882352941176,14.574468085106384,1.025951746378289,0.39004574702849765
4992,STOML1,0.06928114785756415,0.3075575950930903,92.6078431372549,97.2127659574468,1.0258240449746727,0.39006379101268285
4892,LIPC,-0.11254665749446242,0.30764216194658806,2447.8627450980393,2264.0851063829787,-1.0256688037148893,0.3901389496364685
8642,CCNT2-AS1,-0.1584489390377917,0.3077341984113431,5.862745098039215,5.148936170212766,-1.0255463704621883,0.3902127019030716
11901,UQCRQ,-0.07477049451121491,0.30775094002980136,1908.5294117647059,1812.0851063829787,-1.0261685709822377,0.3902127019030716
15334,LINC00893,-0.16318366101329812,0.30778008199238205,12.294117647058824,10.872340425531915,-1.02536069487694,0.39021755954576925
7740,QPCTL,0.07927387293093317,0.3080693388034811,68.13725490196079,72.04255319148936,1.024810591899822,0.3905200621882312
1585,C1orf229,-0.18057224564182092,0.3080454397368291,4.666666666666667,4.0,-1.02481203854318,0.3905200621882312
6978,WASH5P,-0.155614531485274,0.3080958757108764,53.509803921568626,47.93617021276596,-1.0247940066417676,0.3905215913701045
7750,CCDC61,0.0716898771104348,0.3083356473390633,57.549019607843135,60.53191489361702,1.0243339854453348,0.390793380058068
1324,LAD1,-0.07911732414136607,0.30842453936107395,323.05882352941177,305.7659574468085,-1.0239836605455928,0.3908739106723943
5154,LINS,0.08519928250150678,0.3084512933050054,43.705882352941174,46.42553191489362,1.0239675788270322,0.39087568542522344
14454,PTAR1,0.08054740500756882,0.3085524884620929,476.2156862745098,503.6170212765957,1.024239528093754,0.3909717855362937
2504,SLC43A3,-0.07916106904539455,0.30892761644205147,1228.2941176470588,1162.659574468085,-1.0237429304759789,0.3914149459802028
546,BTF3L4,0.06363972867140767,0.3090328090425595,289.37254901960785,302.468085106383,1.0229192977737918,0.391516050374652
1231,SERPINC1,0.05343705007379414,0.30914119323397554,31289.50980392157,32470.23404255319,1.0230893141106734,0.39162118127265416
7180,ZNF414,0.07721184681905424,0.3094659711262215,45.6078431372549,48.170212765957444,1.0220249100984036,0.3920004006945162
9712,GUSBP11,-0.12947755414320974,0.3095307963090269,56.627450980392155,51.680851063829785,-1.0219764368001512,0.39201809633584717
12236,FAM50B,0.12923929396438485,0.30951545736508856,112.66666666666667,123.31914893617021,1.021892868338083,0.39201809633584717
1642,DHTKD1,0.07432491616772555,0.309579137414598,4182.6274509803925,4403.808510638298,1.0215943626780806,0.3920471136455444
7090,FSD1,-0.17050900406912312,0.3097591685434703,4.411764705882353,3.8085106382978724,-1.0212327596462571,0.39224288307471716
8125,SDC1,0.07122883252721336,0.30985202218682556,6940.450980392156,7291.765957446809,1.0213081890612383,0.3923282380136571
142,AGMAT,0.06670141788926044,0.31004166691425333,1890.9019607843138,1980.4255319148936,1.0207453371068747,0.3925361237428795
1437,PROX1-AS1,-0.09517308064968936,0.31015879735195456,80.13725490196079,74.95744680851064,-1.0204358678499679,0.3926521743122913
9532,CRYZL1,0.053365223052689106,0.31026876978854157,100.84313725490196,104.68085106382979,1.0202088487335281,0.39275914474340634
10394,C3orf14,0.15800692876939246,0.31032571181408714,15.666666666666666,17.595744680851062,1.0199591819068239,0.39279897364842215
630,LRRC40,0.06703476370549075,0.31042185696551233,229.07843137254903,240.0212765957447,1.0205334237860686,0.3928884138278716
13805,FGL1,0.13574626081645663,0.31052366687177807,7048.509803921569,7744.021276595745,1.0199065655660546,0.3929850083863243
10073,CCDC174,0.057715497856287434,0.31100884383184624,134.47058823529412,140.0,1.0189709770120756,0.39356671963847767
12945,FBXO5,0.10198253909302123,0.3112385963981631,34.88235294117647,37.51063829787234,1.0180150405536597,0.3938251346577873
10608,FAM86HP,-0.1409609226534649,0.31127197116388267,7.0,6.25531914893617,-1.0179267828793532,0.39383504139791375
2233,DRD4,-0.17332935082281717,0.3116797897865815,4.686274509803922,4.042553191489362,-1.01730117173802,0.3943186705350178
10902,PIGZ,0.09771489437308487,0.31196172057649074,27.313725490196077,29.29787234042553,1.0165939591017434,0.39460998602107916
2615,NUDT22,-0.05617414518172442,0.3119504243207168,192.27450980392157,184.89361702127658,-1.0167990509236775,0.39460998602107916
11439,CBR4,-0.060568539410305225,0.31198684047550973,888.5294117647059,851.9574468085107,-1.017688764162498,0.39460998602107916
3048,EI24,-0.06607694990681706,0.31217555653799856,3490.098039215686,3333.808510638298,-1.0164090809831368,0.39481628836311106
9008,UGT1A3,-0.20915706850381144,0.3124368239460279,80.11764705882354,69.17021276595744,-1.0154727365494671,0.39511430684733917
2217,IFITM1,0.1725063442889214,0.3127088552983937,418.8627450980392,472.1914893617021,1.0149390008094252,0.395425887642334
5074,C15orf40,-0.06994071929459335,0.31276202024324506,82.70588235294117,78.74468085106383,-1.0147849335127936,0.3954606795776355
2944,PTS,-0.09108290173993823,0.31279923590788594,186.0392156862745,174.59574468085106,-1.0154715865349244,0.39547530096702294
4670,TMEM121,-0.12281813743531798,0.31303546926388187,28.098039215686274,25.72340425531915,-1.01420280331359,0.3957415194457783
10446,CPOX,-0.06865100700865177,0.31333285285859486,471.1764705882353,449.2340425531915,-1.0141361741471304,0.3960849944671168
8796,GULP1,0.3044127322863344,0.31346080039098906,4.254901960784314,5.48936170212766,1.0134300789216941,0.3962142460955873
15090,USP51,0.10543502389410482,0.3136653813304883,26.49019607843137,28.574468085106382,1.012878248296739,0.39644033316708793
12658,HMGCLL1,0.15429136580020072,0.3137647715832369,8.96078431372549,10.085106382978724,1.0135926984017247,0.3965334440117029
10148,ACAA1,-0.05965336590877061,0.31385197455069846,9189.764705882353,8817.489361702128,-1.0131215160245235,0.39657863221441836
8062,CHMP2A,-0.04729114671262909,0.31384104747965186,738.5294117647059,714.6808510638298,-1.0128243545243965,0.39657863221441836
12025,PRELID2,0.16271808897470227,0.3143351260418161,20.098039215686274,22.617021276595743,1.0125115718841293,0.39714613447404007
503,PRDX1,0.05691978274330155,0.3143526158777136,3175.9803921568628,3303.8297872340427,1.0116763292772484,0.39714613447404007
2359,RRAS2,-0.05795096674022586,0.31466193803876435,318.11764705882354,305.5531914893617,-1.011407379760139,0.397504350929501
486,TMEM53,0.058968925425043305,0.3148246941466473,224.58823529411765,234.0,1.010507679993591,0.39767737072174203
776,PSMA5,0.05444849918818247,0.31486895754565847,840.5882352941177,872.9574468085107,1.0108385491152494,0.39770069789295565
6112,B9D1,0.13468000045727233,0.3150073996038054,42.411764705882355,46.659574468085104,1.0101327170481194,0.3978429654863495
424,PPIE,0.04723120331613039,0.31509776894246855,287.19607843137254,296.78723404255317,1.0100859485662095,0.3979245006377816
3381,AQP6,0.17459126859109203,0.3151833629199821,5.352941176470588,6.170212765957447,1.0105772235560684,0.39799065357992386
12684,EEF1A1,-0.06358664723754374,0.31520178246162484,75849.41176470589,72578.91489361702,-1.0105970393753123,0.39799065357992386
2779,ATG16L2,-0.1010584868063627,0.3152365205196058,108.05882352941177,100.68085106382979,-1.0096689569326165,0.39800191932280427
4657,C14orf79,0.0970779301270607,0.3153792633721666,31.941176470588236,34.234042553191486,1.0092989376431194,0.398149533525114
6909,SMAD4,0.05782501373333432,0.3157256262120602,680.4509803921569,708.3191489361702,1.0102213107176388,0.3985541619021806
14511,GADD45G,0.14365382734778062,0.3157970190624528,72.84313725490196,80.57446808510639,1.0088644130063031,0.39861164588880255
5296,DNASE1,0.10746977473559902,0.31604447380411993,15.431372549019608,16.70212765957447,1.0078859399205973,0.3987933911145946
15391,F8A1,0.08079572068048001,0.3159762255113233,38.450980392156865,40.723404255319146,1.0082378444712647,0.3987933911145946
4889,POLR2M,0.13193919341204102,0.3159946524784452,8.980392156862745,9.936170212765957,1.0079878241659537,0.3987933911145946
5173,LUC7L,-0.10274690881071565,0.3160435644324142,108.3921568627451,100.87234042553192,-1.0083901219596236,0.3987933911145946
13454,MBLAC1,-0.10455593104258977,0.31607640694105804,11.901960784313726,11.0,-1.0080094311568346,0.39880104475082184
5098,DET1,0.07548051129108066,0.3164806573969953,36.27450980392157,38.276595744680854,1.0071611344517377,0.39927842022008814
2295,FAM160A2,0.07348819083067452,0.31655347850546706,269.0980392156863,283.21276595744683,1.0071151221873236,0.39933761378927957
5748,LOC283922,0.11592183169712192,0.3166192357876434,13.784313725490197,15.02127659574468,1.0067110464929885,0.39938788726379465
13034,PSMG3,-0.0757349427167864,0.31675435312311584,77.54901960784314,73.53191489361703,-1.0065616566702402,0.3995256370857463
7826,FCGRT,-0.04934190342041489,0.31688858013365123,3996.470588235294,3862.063829787234,-1.0061959968470318,0.39966224148564305
5026,CSPG4,0.21491537163409802,0.3169330624280952,7.450980392156863,8.808510638297872,1.0067084228467453,0.39968564609030216
2271,TSSC4,0.06118213134355851,0.31716868452013114,126.80392156862744,132.3404255319149,1.0055567688609912,0.399950074369938
8769,LOC101927027,0.11003811973345076,0.3173122533615902,20.823529411764707,22.5531914893617,1.0052319661827855,0.40009838963569444
15285,APLN,-0.27262298626431947,0.31742459292998637,6.607843137254902,5.297872340425532,-1.0056352916593732,0.40020730693503437
2599,RARRES3,0.10825483222124697,0.31763188202282794,342.6078431372549,369.3829787234043,1.0054041287231945,0.4004359085081314
5224,NUBP2,-0.06074097469508139,0.317685957707975,330.6078431372549,316.93617021276594,-1.0045121042562535,0.40047133360456666
8709,SLC38A11,-0.13066182238205515,0.31793494368300895,17.58823529411765,15.97872340425532,-1.0039935922451415,0.40075243453200465
633,HHLA3,0.0832654661294185,0.31807798941180326,73.52941176470588,77.95744680851064,1.0038789697780952,0.4008999642545594
2187,CTAGE7P,-0.19674962925233608,0.31815123210429447,3.803921568627451,3.1914893617021276,-1.0039511095742213,0.4009594985164643
15144,JPX,0.10519043379968353,0.31850611110970706,25.96078431372549,28.0,1.0029201360478095,0.40137244333630745
9770,NIPSNAP1,0.0487788219002182,0.3185309621988533,3373.9803921568628,3490.0425531914893,1.003156955632952,0.40137244333630745
9045,LOC200772,-0.14994291770931703,0.31869339044835127,25.274509803921568,22.680851063829788,-1.0024126191407456,0.4015442955657267
279,PIGV,-0.05185820291826442,0.31877089464575387,398.15686274509807,384.06382978723406,-1.002514050654698,0.4016091266448956
6490,PPM1E,-0.1756335773084692,0.3190288488908968,16.470588235294116,14.46808510638298,-1.0016544769974247,0.4019012717233989
2657,CDC42EP2,-0.08818191536825194,0.3190817499266823,34.21568627450981,32.12765957446808,-1.001738565958892,0.401935071379987
3190,LINC00987,-0.13005356271373975,0.31926311704001986,46.19607843137255,42.12765957446808,-1.0011946240082354,0.4021306760952603
603,ATG4C,0.06695532129167427,0.31936954548907265,133.66666666666666,140.06382978723406,1.001732762854159,0.40223186690670965
1314,NEK7,0.07075956027378166,0.3194265064392602,456.45098039215685,479.4468085106383,1.0013323338884472,0.40227074414099606
6627,TSEN54,0.0698256719253922,0.31953840434363057,96.6470588235294,101.48936170212765,1.0006633468676136,0.4023787943940008
1683,MLLT10,0.06585274622296299,0.3196001074803569,308.70588235294116,323.17021276595744,1.0014268824088741,0.40239076006734686
10788,FXR1,0.05134877169248865,0.3195958919800782,762.156862745098,789.8085106382979,1.0015764832136127,0.40239076006734686
10715,ARHGEF26-AS1,-0.10829833272840653,0.3200265744744884,21.705882352941178,20.06382978723404,-0.9995810285199815,0.4028947981931396
10744,NMD3,0.06406136937281089,0.32008803681464393,925.5882352941177,967.6595744680851,1.0009281632547786,0.402906373577022
1729,CREM,-0.07047421043471182,0.32006907802152607,150.7450980392157,143.51063829787233,-0.9997194650906512,0.402906373577022
11839,REEP5,0.04532983539752059,0.32017615482428013,1645.5294117647059,1698.0851063829787,0.9994009369352745,0.40297382937129766
7218,S1PR5,0.14438364490541739,0.32019390347009125,12.72549019607843,14.170212765957446,0.999753286557971,0.40297382937129766
6585,SSTR2,0.1753875128560166,0.3208765749573881,22.607843137254903,25.659574468085108,0.9980651833209176,0.40380002906848844
7325,TECR,0.052204611201274675,0.3211365032302085,663.8627450980392,688.3617021276596,0.9974763692023348,0.40409414547013744
5525,PRSS8,0.11478658358127686,0.3211644237078393,156.84313725490196,169.91489361702128,0.9972234094304541,0.4040962964419945
147,TMEM82,-0.07175738814837718,0.32148375111745064,405.1764705882353,385.468085106383,-0.9967700365888734,0.4044320678072409
8763,AGPS,0.08868045275425342,0.32147273129223625,535.0980392156863,569.0851063829788,0.9973778278022063,0.4044320678072409
8885,IDH1,0.05770867557630243,0.3215861544268684,5292.333333333333,5508.36170212766,0.9971224576003083,0.4045278837140201
7240,TMEM205,-0.055342879673129786,0.32171889426100947,1307.5882352941176,1258.340425531915,-0.9967372213302426,0.40466184162698726
5495,ZNF768,0.05007454437228284,0.32179108235604964,375.4901960784314,388.78723404255317,0.9964652213271189,0.4047196212011109
6927,MALT1,0.0767221878872717,0.32193034243349644,214.64705882352942,226.4255319148936,0.995958240066411,0.4048611813547613
8048,ZSCAN22,0.07510443061727773,0.32198241840764924,47.372549019607845,49.95744680851064,0.9957256752131088,0.4048611813547613
2083,PCGF6,0.06403678814792478,0.32196704056527586,99.70588235294117,104.27659574468085,0.9956055096172088,0.4048611813547613
6137,TMEM97,0.12944069890802848,0.3220430606279239,807.5098039215686,883.4042553191489,0.9954135891928144,0.4049044092073645
14208,LY6E,0.07826834851448124,0.322281835951427,3080.725490196078,3252.531914893617,0.9950536349298351,0.40517157831388323
10004,ACR,0.1420259558609293,0.3224970810704634,7.117647058823529,7.957446808510638,0.9944759101615134,0.4054091241734617
3295,ERGIC2,0.06794650254595826,0.32266246392877795,281.6666666666667,295.29787234042556,0.9944782277142472,0.4055839548626147
4925,OAZ2,0.05526421725823186,0.3230288237064798,1010.2352941176471,1049.723404255319,0.9939838230701594,0.405978264863683
13423,LOC101927550,0.11276550074643646,0.3230195341500617,15.764705882352942,17.127659574468087,0.9934120759150279,0.405978264863683
550,PRPF38A,0.05808334080950236,0.323101745984529,219.86274509803923,228.93617021276594,0.9936422593089358,0.4060037181386815
10615,NUDT16,0.053050110768635556,0.32308839447395155,1153.686274509804,1196.936170212766,0.9937916779828707,0.4060037181386815
1243,RASAL2-AS1,0.18438768320246418,0.3231520398564396,3.5686274509803924,4.191489361702128,0.9940438550516552,0.4060338222059274
2974,FXYD6,0.06853518034714597,0.32321514445524535,250.54901960784315,262.78723404255317,0.9934176464069261,0.40608001646699676
14864,CLIC3,0.18791492602999857,0.3233581353501306,3.3333333333333335,3.9361702127659575,0.9932979274615777,0.40619346310543164
7367,ABHD8,0.06352428848117306,0.32333876557492713,199.6078431372549,208.63829787234042,0.9928350906570957,0.40619346310543164
14457,KLF9,-0.07668476173649956,0.32345304538672615,830.9607843137255,787.8936170212766,-0.9932421741436209,0.4062795829173177
9618,ITGB2-AS1,0.17812134776227903,0.32408785205490487,9.568627450980392,10.957446808510639,0.9920156089835198,0.40704378127335794
13355,GNAI1,0.057034104654964515,0.3246408428997838,313.52941176470586,326.21276595744683,0.9902550197713176,0.4077051054892446
10834,FETUB,0.06632878555514939,0.3248126622545525,1911.0,2000.9574468085107,0.9897168995392052,0.4078876609903426
3186,KLRG1,0.11661851213718674,0.3250504010042966,22.235294117647058,24.19148936170213,0.9892728842967138,0.40815295913693117
2014,MORN4,-0.08376842463647002,0.32515539345735256,47.86274509803921,45.1063829787234,-0.9890066711699815,0.40825154336118613
13131,HNRNPA2B1,0.05330197437240965,0.32577472477832115,3963.4901960784314,4112.702127659574,0.9896342547260115,0.4089958413605356
8886,IDH1-AS1,-0.1364806984388266,0.3261334225692283,6.764705882352941,6.0638297872340425,-0.9874252638218872,0.40941283085659086
889,LIX1L,0.05735801178706152,0.32617146171424105,229.68627450980392,239.04255319148936,0.9869724468742275,0.40942724517574125
15243,TRPC5,0.14806327772571784,0.3264092907136563,35.11764705882353,39.02127659574468,0.986468749633408,0.409692423262431
6156,RPL23A,-0.06054895432930548,0.32656611884089337,3149.5098039215686,3020.021276595745,-0.9866011112206118,0.4098558982554586
13991,SGK3,-0.1726786519620425,0.32662939362869514,5.235294117647059,4.531914893617022,-0.9859954433780678,0.4099019423340328
5152,SPATA41,-0.12685277228330366,0.32678758547746045,31.176470588235293,28.46808510638298,-0.985719441082723,0.4100670849182816
6791,NDUFV2,-0.057927453436184995,0.3270516351508518,1810.3529411764705,1739.063829787234,-0.9855707377972586,0.4103650247514187
13743,C7orf13,-0.1161906315259931,0.3271011804335969,21.784313725490197,20.02127659574468,-0.9851453053740911,0.4103937905879528
